Year,State.Code,State.Name,Income,Math,Verbal
2010,SD,South Dakota,More than 100k,589,617
2010,TN,Tennessee,Between 20-40k,524,539
2010,TN,Tennessee,Between 40-60k,533,556
2010,TN,Tennessee,Between 60-80k,567,574
2010,TN,Tennessee,Between 80-100k,562,578
2010,TN,Tennessee,Less than 20k,503,504
2010,TN,Tennessee,More than 100k,588,591
2010,TX,Texas,Between 20-40k,472,450
2010,TX,Texas,Between 40-60k,496,478
2010,TX,Texas,Between 60-80k,510,493
2010,TX,Texas,Between 80-100k,528,509
2010,TX,Texas,Less than 20k,446,421
2010,TX,Texas,More than 100k,556,534
2010,UT,Utah,Between 20-40k,502,526
2010,UT,Utah,Between 40-60k,542,554
2010,UT,Utah,Between 60-80k,556,568
2010,UT,Utah,Between 80-100k,562,578
2010,UT,Utah,Less than 20k,530,542
2010,UT,Utah,More than 100k,575,587
2010,VT,Vermont,Between 20-40k,491,493
2010,VT,Vermont,Between 40-60k,512,519
2010,VT,Vermont,Between 60-80k,528,522
2010,VT,Vermont,Between 80-100k,532,531
2010,VT,Vermont,Less than 20k,467,474
2010,VT,Vermont,More than 100k,559,550
2010,VA,Virginia,Between 20-40k,463,465
2010,VA,Virginia,Between 40-60k,488,490
2010,VA,Virginia,Between 60-80k,501,501
2010,VA,Virginia,Between 80-100k,519,520
2010,VA,Virginia,Less than 20k,439,435
2010,VA,Virginia,More than 100k,551,549
2010,WA,Washington,Between 20-40k,497,487
2010,WA,Washington,Between 40-60k,513,511
2010,WA,Washington,Between 60-80k,526,522
2010,WA,Washington,Between 80-100k,537,529
2010,WA,Washington,Less than 20k,473,455
2010,WA,Washington,More than 100k,561,552
2010,WV,West Virginia,Between 20-40k,489,499
2010,WV,West Virginia,Between 40-60k,489,501
2010,WV,West Virginia,Between 60-80k,506,509
2010,WV,West Virginia,Between 80-100k,509,520
2010,WV,West Virginia,Less than 20k,450,467
2010,WV,West Virginia,More than 100k,535,538
2010,WI,Wisconsin,Between 20-40k,562,549
2010,WI,Wisconsin,Between 40-60k,581,580
2010,WI,Wisconsin,Between 60-80k,595,590
2010,WI,Wisconsin,Between 80-100k,611,604
2010,WI,Wisconsin,Less than 20k,543,529
2010,WI,Wisconsin,More than 100k,615,610
2010,WY,Wyoming,Between 20-40k,494,524
2010,WY,Wyoming,Between 40-60k,536,556
2010,WY,Wyoming,Between 60-80k,584,596
2010,WY,Wyoming,Between 80-100k,523,545
2010,WY,Wyoming,Less than 20k,542,539
2010,WY,Wyoming,More than 100k,575,584
2011,AL,Alabama,Between 20-40k,474,481
2011,AL,Alabama,Between 40-60k,509,520
2011,AL,Alabama,Between 60-80k,531,537
2011,AL,Alabama,Between 80-100k,545,554
2011,AL,Alabama,Less than 20k,444,440
2011,AL,Alabama,More than 100k,576,579
2011,AK,Alaska,Between 20-40k,478,478
2011,AK,Alaska,Between 40-60k,499,504
2011,AK,Alaska,Between 60-80k,510,514
2011,AK,Alaska,Between 80-100k,515,515
2011,AK,Alaska,Less than 20k,441,439
2011,AK,Alaska,More than 100k,531,532
2011,AZ,Arizona,Between 20-40k,489,485
2011,AZ,Arizona,Between 40-60k,510,505
2011,AZ,Arizona,Between 60-80k,521,516
2011,AZ,Arizona,Between 80-100k,531,524
2011,AZ,Arizona,Less than 20k,472,465
2011,AZ,Arizona,More than 100k,552,541
2011,AR,Arkansas,Between 20-40k,555,537
2011,AR,Arkansas,Between 40-60k,548,555
2011,AR,Arkansas,Between 60-80k,569,574
2011,AR,Arkansas,Between 80-100k,564,566
2011,AR,Arkansas,Less than 20k,528,487
2011,AR,Arkansas,More than 100k,594,590
2011,CA,California,Between 20-40k,480,463
2011,CA,California,Between 40-60k,503,488
2011,CA,California,Between 60-80k,519,508
2011,CA,California,Between 80-100k,537,524
2011,CA,California,Less than 20k,455,435
2011,CA,California,More than 100k,564,549
2011,CO,Colorado,Between 20-40k,539,534
2011,CO,Colorado,Between 40-60k,554,559
2011,CO,Colorado,Between 60-80k,561,559
2011,CO,Colorado,Between 80-100k,574,568
2011,CO,Colorado,Less than 20k,504,507
2011,CO,Colorado,More than 100k,582,576
2011,CT,Connecticut,Between 20-40k,460,459
2011,CT,Connecticut,Between 40-60k,482,482
2011,CT,Connecticut,Between 60-80k,497,497
2011,CT,Connecticut,Between 80-100k,512,511
2011,CT,Connecticut,Less than 20k,425,428
2011,CT,Connecticut,More than 100k,551,541
2011,DE,Delaware,Between 20-40k,453,449
2011,DE,Delaware,Between 40-60k,474,473
2011,DE,Delaware,Between 60-80k,488,485
2011,DE,Delaware,Between 80-100k,503,500
2011,DE,Delaware,Less than 20k,417,409
2011,DE,Delaware,More than 100k,538,536
2011,DC,District Of Columbia,Between 20-40k,407,414
2011,DC,District Of Columbia,Between 40-60k,425,436
2011,DC,District Of Columbia,Between 60-80k,461,490
2011,DC,District Of Columbia,Between 80-100k,478,498
2011,DC,District Of Columbia,Less than 20k,381,388
2011,DC,District Of Columbia,More than 100k,559,572
2011,FL,Florida,Between 20-40k,467,468
2011,FL,Florida,Between 40-60k,488,489
2011,FL,Florida,Between 60-80k,503,502
2011,FL,Florida,Between 80-100k,517,514
2011,FL,Florida,Less than 20k,435,434
2011,FL,Florida,More than 100k,536,530
2011,GA,Georgia,Between 20-40k,452,451
2011,GA,Georgia,Between 40-60k,472,475
2011,GA,Georgia,Between 60-80k,486,487
2011,GA,Georgia,Between 80-100k,502,502
2011,GA,Georgia,Less than 20k,426,423
2011,GA,Georgia,More than 100k,534,529
2011,HI,Hawaii,Between 20-40k,468,445
2011,HI,Hawaii,Between 40-60k,479,466
2011,HI,Hawaii,Between 60-80k,491,468
2011,HI,Hawaii,Between 80-100k,512,486
2011,HI,Hawaii,Less than 20k,448,430
2011,HI,Hawaii,More than 100k,550,518
2011,ID,Idaho,Between 20-40k,528,528
2011,ID,Idaho,Between 40-60k,517,529
2011,ID,Idaho,Between 60-80k,546,546
2011,ID,Idaho,Between 80-100k,543,548
2011,ID,Idaho,Less than 20k,497,523
2011,ID,Idaho,More than 100k,560,558
2011,IL,Illinois,Between 20-40k,565,545
2011,IL,Illinois,Between 40-60k,584,571
2011,IL,Illinois,Between 60-80k,593,587
2011,IL,Illinois,Between 80-100k,608,595
2011,IL,Illinois,Less than 20k,564,532
2011,IL,Illinois,More than 100k,629,610
2011,IN,Indiana,Between 20-40k,471,467
2011,IN,Indiana,Between 40-60k,490,483
2011,IN,Indiana,Between 60-80k,501,493
2011,IN,Indiana,Between 80-100k,515,502
2011,IN,Indiana,Less than 20k,445,441
2011,IN,Indiana,More than 100k,542,529
2011,IA,Iowa,Between 20-40k,544,545
2011,IA,Iowa,Between 40-60k,594,576
2011,IA,Iowa,Between 60-80k,578,570
2011,IA,Iowa,Between 80-100k,605,612
2011,IA,Iowa,Less than 20k,589,508
2011,IA,Iowa,More than 100k,626,617
2011,KS,Kansas,Between 20-40k,551,541
2011,KS,Kansas,Between 40-60k,577,570
2011,KS,Kansas,Between 60-80k,567,572
2011,KS,Kansas,Between 80-100k,604,599
2011,KS,Kansas,Less than 20k,546,516
2011,KS,Kansas,More than 100k,604,592
2011,KY,Kentucky,Between 20-40k,531,532
2011,KY,Kentucky,Between 40-60k,545,558
2011,KY,Kentucky,Between 60-80k,556,569
2011,KY,Kentucky,Between 80-100k,576,586
2011,KY,Kentucky,Less than 20k,506,514
2011,KY,Kentucky,More than 100k,585,585
2011,LA,Louisiana,Between 20-40k,488,497
2011,LA,Louisiana,Between 40-60k,525,534
2011,LA,Louisiana,Between 60-80k,539,553
2011,LA,Louisiana,Between 80-100k,538,542
2011,LA,Louisiana,Less than 20k,453,456
2011,LA,Louisiana,More than 100k,584,582
2011,ME,Maine,Between 20-40k,486,496
2011,ME,Maine,Between 40-60k,511,515
2011,ME,Maine,Between 60-80k,527,533
2011,ME,Maine,Between 80-100k,531,522
2011,ME,Maine,Less than 20k,467,461
2011,ME,Maine,More than 100k,549,536
2011,MD,Maryland,Between 20-40k,457,454
2011,MD,Maryland,Between 40-60k,478,476
2011,MD,Maryland,Between 60-80k,494,491
2011,MD,Maryland,Between 80-100k,511,508
2011,MD,Maryland,Less than 20k,427,425
2011,MD,Maryland,More than 100k,546,540
2011,MA,Massachusetts,Between 20-40k,483,468
2011,MA,Massachusetts,Between 40-60k,504,492
2011,MA,Massachusetts,Between 60-80k,516,504
2011,MA,Massachusetts,Between 80-100k,530,516
2011,MA,Massachusetts,Less than 20k,455,432
2011,MA,Massachusetts,More than 100k,566,551
2011,MI,Michigan,Between 20-40k,549,535
2011,MI,Michigan,Between 40-60k,565,552
2011,MI,Michigan,Between 60-80k,590,576
2011,MI,Michigan,Between 80-100k,609,589
2011,MI,Michigan,Less than 20k,528,483
2011,MI,Michigan,More than 100k,626,603
2011,MN,Minnesota,Between 20-40k,548,541
2011,MN,Minnesota,Between 40-60k,575,570
2011,MN,Minnesota,Between 60-80k,595,585
2011,MN,Minnesota,Between 80-100k,613,604
2011,MN,Minnesota,Less than 20k,548,515
2011,MN,Minnesota,More than 100k,621,607
2011,MS,Mississippi,Between 20-40k,497,520
2011,MS,Mississippi,Between 40-60k,530,555
2011,MS,Mississippi,Between 60-80k,547,576
2011,MS,Mississippi,Between 80-100k,569,580
2011,MS,Mississippi,Less than 20k,427,445
2011,MS,Mississippi,More than 100k,576,595
2011,MO,Missouri,Between 20-40k,540,534
2011,MO,Missouri,Between 40-60k,549,548
2011,MO,Missouri,Between 60-80k,571,580
2011,MO,Missouri,Between 80-100k,598,596
2011,MO,Missouri,Less than 20k,498,490
2011,MO,Missouri,More than 100k,613,615
2011,MT,Montana,Between 20-40k,528,527
2011,MT,Montana,Between 40-60k,526,529
2011,MT,Montana,Between 60-80k,540,535
2011,MT,Montana,Between 80-100k,532,530
2011,MT,Montana,Less than 20k,504,513
2011,MT,Montana,More than 100k,557,555
2011,NE,Nebraska,Between 20-40k,560,561
2011,NE,Nebraska,Between 40-60k,565,559
2011,NE,Nebraska,Between 60-80k,571,556
2011,NE,Nebraska,Between 80-100k,614,606
2011,NE,Nebraska,Less than 20k,501,492
2011,NE,Nebraska,More than 100k,602,606
2011,NV,Nevada,Between 20-40k,473,473
2011,NV,Nevada,Between 40-60k,486,482
2011,NV,Nevada,Between 60-80k,497,499
2011,NV,Nevada,Between 80-100k,516,508
2011,NV,Nevada,Less than 20k,452,446
2011,NV,Nevada,More than 100k,527,521
2011,NH,New Hampshire,Between 20-40k,494,494
2011,NH,New Hampshire,Between 40-60k,504,507
2011,NH,New Hampshire,Between 60-80k,513,512
2011,NH,New Hampshire,Between 80-100k,519,519
2011,NH,New Hampshire,Less than 20k,462,452
2011,NH,New Hampshire,More than 100k,548,539
2011,NJ,New Jersey,Between 20-40k,470,448
2011,NJ,New Jersey,Between 40-60k,491,471
2011,NJ,New Jersey,Between 60-80k,505,488
2011,NJ,New Jersey,Between 80-100k,520,501
2011,NJ,New Jersey,Less than 20k,440,414
2011,NJ,New Jersey,More than 100k,551,529
2011,NM,New Mexico,Between 20-40k,509,507
2011,NM,New Mexico,Between 40-60k,508,528
2011,NM,New Mexico,Between 60-80k,533,540
2011,NM,New Mexico,Between 80-100k,541,543
2011,NM,New Mexico,Less than 20k,480,475
2011,NM,New Mexico,More than 100k,570,577
2011,NY,New York,Between 20-40k,473,455
2011,NY,New York,Between 40-60k,491,479
2011,NY,New York,Between 60-80k,506,496
2011,NY,New York,Between 80-100k,520,505
2011,NY,New York,Less than 20k,444,418
2011,NY,New York,More than 100k,550,534
2011,NC,North Carolina,Between 20-40k,474,459
2011,NC,North Carolina,Between 40-60k,494,479
2011,NC,North Carolina,Between 60-80k,511,495
2011,NC,North Carolina,Between 80-100k,527,511
2011,NC,North Carolina,Less than 20k,446,429
2011,NC,North Carolina,More than 100k,553,537
2011,ND,North Dakota,Between 20-40k,540,551
2011,ND,North Dakota,Between 40-60k,547,554
2011,ND,North Dakota,Between 60-80k,597,590
2011,ND,North Dakota,Between 80-100k,628,588
2011,ND,North Dakota,Less than 20k,0,0
2011,ND,North Dakota,More than 100k,572,608
2011,OH,Ohio,Between 20-40k,493,493
2011,OH,Ohio,Between 40-60k,520,521
2011,OH,Ohio,Between 60-80k,536,534
2011,OH,Ohio,Between 80-100k,549,541
2011,OH,Ohio,Less than 20k,469,462
2011,OH,Ohio,More than 100k,567,558
2011,OK,Oklahoma,Between 20-40k,535,541
2011,OK,Oklahoma,Between 40-60k,534,541
2011,OK,Oklahoma,Between 60-80k,559,572
2011,OK,Oklahoma,Between 80-100k,564,578
2011,OK,Oklahoma,Less than 20k,511,492
2011,OK,Oklahoma,More than 100k,575,584
2011,OR,Oregon,Between 20-40k,493,493
2011,OR,Oregon,Between 40-60k,507,510
2011,OR,Oregon,Between 60-80k,519,518
2011,OR,Oregon,Between 80-100k,536,533
2011,OR,Oregon,Less than 20k,472,471
2011,OR,Oregon,More than 100k,556,553
2011,PA,Pennsylvania,Between 20-40k,466,461
2011,PA,Pennsylvania,Between 40-60k,487,482
2011,PA,Pennsylvania,Between 60-80k,501,494
2011,PA,Pennsylvania,Between 80-100k,516,506
2011,PA,Pennsylvania,Less than 20k,434,427
2011,PA,Pennsylvania,More than 100k,545,534
2011,PR,Puerto Rico,Between 20-40k,418,427
2011,PR,Puerto Rico,Between 40-60k,435,442
2011,PR,Puerto Rico,Between 60-80k,463,462
2011,PR,Puerto Rico,Between 80-100k,471,456
2011,PR,Puerto Rico,Less than 20k,394,407
2011,PR,Puerto Rico,More than 100k,498,499
2011,RI,Rhode Island,Between 20-40k,463,467
2011,RI,Rhode Island,Between 40-60k,482,484
2011,RI,Rhode Island,Between 60-80k,496,499
2011,RI,Rhode Island,Between 80-100k,509,510
2011,RI,Rhode Island,Less than 20k,423,423
2011,RI,Rhode Island,More than 100k,536,536
2011,SC,South Carolina,Between 20-40k,456,447
2011,SC,South Carolina,Between 40-60k,479,475
2011,SC,South Carolina,Between 60-80k,497,490
2011,SC,South Carolina,Between 80-100k,507,496
2011,SC,South Carolina,Less than 20k,428,418
2011,SC,South Carolina,More than 100k,530,522
2011,SD,South Dakota,Between 20-40k,539,537
2011,SD,South Dakota,Between 40-60k,585,606
2011,SD,South Dakota,Between 60-80k,571,577
2011,SD,South Dakota,Between 80-100k,593,591
2011,SD,South Dakota,Less than 20k,458,488
2011,SD,South Dakota,More than 100k,591,612
2011,TN,Tennessee,Between 20-40k,519,530
2011,TN,Tennessee,Between 40-60k,542,552
2011,TN,Tennessee,Between 60-80k,552,560
2011,TN,Tennessee,Between 80-100k,568,578
2011,TN,Tennessee,Less than 20k,493,492
2011,TN,Tennessee,More than 100k,582,591
2011,TX,Texas,Between 20-40k,472,446
2011,TX,Texas,Between 40-60k,494,473
2011,TX,Texas,Between 60-80k,508,487
2011,TX,Texas,Between 80-100k,523,502
2011,TX,Texas,Less than 20k,446,417
2011,TX,Texas,More than 100k,549,526
2011,UT,Utah,Between 20-40k,534,545
2011,UT,Utah,Between 40-60k,550,546
2011,UT,Utah,Between 60-80k,554,570
2011,UT,Utah,Between 80-100k,572,569
2011,UT,Utah,Less than 20k,523,516
2011,UT,Utah,More than 100k,571,579
2011,VT,Vermont,Between 20-40k,496,492
2011,VT,Vermont,Between 40-60k,504,510
2011,VT,Vermont,Between 60-80k,515,519
2011,VT,Vermont,Between 80-100k,533,525
2011,VT,Vermont,Less than 20k,479,471
2011,VT,Vermont,More than 100k,553,545
2011,VI,Virgin Islands,Between 20-40k,354,392
2011,VI,Virgin Islands,Between 40-60k,392,426
2011,VI,Virgin Islands,Between 60-80k,408,447
2011,VI,Virgin Islands,Between 80-100k,398,437
2011,VI,Virgin Islands,Less than 20k,348,370
2011,VI,Virgin Islands,More than 100k,487,486
2011,VA,Virginia,Between 20-40k,461,463
2011,VA,Virginia,Between 40-60k,485,490
2011,VA,Virginia,Between 60-80k,498,502
2011,VA,Virginia,Between 80-100k,510,517
2011,VA,Virginia,Less than 20k,440,436
2011,VA,Virginia,More than 100k,546,547
2011,WA,Washington,Between 20-40k,493,486
2011,WA,Washington,Between 40-60k,516,509
2011,WA,Washington,Between 60-80k,525,521
2011,WA,Washington,Between 80-100k,539,533
2011,WA,Washington,Less than 20k,470,451
2011,WA,Washington,More than 100k,559,552
2011,WV,West Virginia,Between 20-40k,472,487
2011,WV,West Virginia,Between 40-60k,484,503
2011,WV,West Virginia,Between 60-80k,503,521
2011,WV,West Virginia,Between 80-100k,510,516
2011,WV,West Virginia,Less than 20k,457,465
2011,WV,West Virginia,More than 100k,523,530
2011,WI,Wisconsin,Between 20-40k,558,537
2011,WI,Wisconsin,Between 40-60k,569,553
2011,WI,Wisconsin,Between 60-80k,597,588
2011,WI,Wisconsin,Between 80-100k,610,597
2011,WI,Wisconsin,Less than 20k,559,529
2011,WI,Wisconsin,More than 100k,614,603
2011,WY,Wyoming,Between 20-40k,526,554
2011,WY,Wyoming,Between 40-60k,547,559
2011,WY,Wyoming,Between 60-80k,587,606
2011,WY,Wyoming,Between 80-100k,553,563
2011,WY,Wyoming,Less than 20k,545,551
2011,WY,Wyoming,More than 100k,546,571
2012,AL,Alabama,Between 20-40k,462,470
2012,AL,Alabama,Between 40-60k,502,517
2012,AL,Alabama,Between 60-80k,513,528
2012,AL,Alabama,Between 80-100k,529,535
2012,AL,Alabama,Less than 20k,429,435
2012,AL,Alabama,More than 100k,568,573
2012,AK,Alaska,Between 20-40k,471,470
2012,AK,Alaska,Between 40-60k,493,500
2012,AK,Alaska,Between 60-80k,510,517
2012,AK,Alaska,Between 80-100k,510,512
2012,AK,Alaska,Less than 20k,456,464
2012,AK,Alaska,More than 100k,530,532
2012,AZ,Arizona,Between 20-40k,488,481
2012,AZ,Arizona,Between 40-60k,508,500
2012,AZ,Arizona,Between 60-80k,513,511
2012,AZ,Arizona,Between 80-100k,529,519
2012,AZ,Arizona,Less than 20k,466,455
2012,AZ,Arizona,More than 100k,547,535
2012,AR,Arkansas,Between 20-40k,525,516
2012,AR,Arkansas,Between 40-60k,552,552
2012,AR,Arkansas,Between 60-80k,563,574
2012,AR,Arkansas,Between 80-100k,578,569
2012,AR,Arkansas,Less than 20k,500,494
2012,AR,Arkansas,More than 100k,579,569
2012,CA,California,Between 20-40k,477,459
2012,CA,California,Between 40-60k,497,482
2012,CA,California,Between 60-80k,516,503
2012,CA,California,Between 80-100k,530,517
2012,CA,California,Less than 20k,454,433
2012,CA,California,More than 100k,563,546
2012,CO,Colorado,Between 20-40k,550,549
2012,CO,Colorado,Between 40-60k,568,558
2012,CO,Colorado,Between 60-80k,565,562
2012,CO,Colorado,Between 80-100k,576,573
2012,CO,Colorado,Less than 20k,515,518
2012,CO,Colorado,More than 100k,590,580
2012,CT,Connecticut,Between 20-40k,458,455
2012,CT,Connecticut,Between 40-60k,480,483
2012,CT,Connecticut,Between 60-80k,503,502
2012,CT,Connecticut,Between 80-100k,515,506
2012,CT,Connecticut,Less than 20k,420,412
2012,CT,Connecticut,More than 100k,548,539
2012,DE,Delaware,Between 20-40k,436,428
2012,DE,Delaware,Between 40-60k,455,455
2012,DE,Delaware,Between 60-80k,471,460
2012,DE,Delaware,Between 80-100k,494,486
2012,DE,Delaware,Less than 20k,406,399
2012,DE,Delaware,More than 100k,530,518
2012,DC,District Of Columbia,Between 20-40k,393,407
2012,DC,District Of Columbia,Between 40-60k,417,425
2012,DC,District Of Columbia,Between 60-80k,445,457
2012,DC,District Of Columbia,Between 80-100k,466,487
2012,DC,District Of Columbia,Less than 20k,385,386
2012,DC,District Of Columbia,More than 100k,550,563
2012,FL,Florida,Between 20-40k,464,468
2012,FL,Florida,Between 40-60k,484,488
2012,FL,Florida,Between 60-80k,499,500
2012,FL,Florida,Between 80-100k,509,507
2012,FL,Florida,Less than 20k,430,431
2012,FL,Florida,More than 100k,533,527
2012,GA,Georgia,Between 20-40k,451,452
2012,GA,Georgia,Between 40-60k,470,473
2012,GA,Georgia,Between 60-80k,485,486
2012,GA,Georgia,Between 80-100k,494,495
2012,GA,Georgia,Less than 20k,426,423
2012,GA,Georgia,More than 100k,529,524
2012,HI,Hawaii,Between 20-40k,471,451
2012,HI,Hawaii,Between 40-60k,484,467
2012,HI,Hawaii,Between 60-80k,481,462
2012,HI,Hawaii,Between 80-100k,507,483
2012,HI,Hawaii,Less than 20k,452,436
2012,HI,Hawaii,More than 100k,543,515
2012,ID,Idaho,Between 20-40k,511,520
2012,ID,Idaho,Between 40-60k,527,539
2012,ID,Idaho,Between 60-80k,532,536
2012,ID,Idaho,Between 80-100k,540,558
2012,ID,Idaho,Less than 20k,508,519
2012,ID,Idaho,More than 100k,562,562
2012,IL,Illinois,Between 20-40k,559,548
2012,IL,Illinois,Between 40-60k,567,560
2012,IL,Illinois,Between 60-80k,590,578
2012,IL,Illinois,Between 80-100k,607,585
2012,IL,Illinois,Less than 20k,534,510
2012,IL,Illinois,More than 100k,624,604
2012,IN,Indiana,Between 20-40k,465,465
2012,IN,Indiana,Between 40-60k,488,482
2012,IN,Indiana,Between 60-80k,500,492
2012,IN,Indiana,Between 80-100k,512,500
2012,IN,Indiana,Less than 20k,441,437
2012,IN,Indiana,More than 100k,540,524
2012,IA,Iowa,Between 20-40k,545,553
2012,IA,Iowa,Between 40-60k,566,580
2012,IA,Iowa,Between 60-80k,607,604
2012,IA,Iowa,Between 80-100k,601,598
2012,IA,Iowa,Less than 20k,555,530
2012,IA,Iowa,More than 100k,604,598
2012,KS,Kansas,Between 20-40k,529,520
2012,KS,Kansas,Between 40-60k,573,573
2012,KS,Kansas,Between 60-80k,583,575
2012,KS,Kansas,Between 80-100k,605,593
2012,KS,Kansas,Less than 20k,534,518
2012,KS,Kansas,More than 100k,605,597
2012,KY,Kentucky,Between 20-40k,542,549
2012,KY,Kentucky,Between 40-60k,550,564
2012,KY,Kentucky,Between 60-80k,559,568
2012,KY,Kentucky,Between 80-100k,560,574
2012,KY,Kentucky,Less than 20k,543,532
2012,KY,Kentucky,More than 100k,587,588
2012,LA,Louisiana,Between 20-40k,461,466
2012,LA,Louisiana,Between 40-60k,498,512
2012,LA,Louisiana,Between 60-80k,526,536
2012,LA,Louisiana,Between 80-100k,530,544
2012,LA,Louisiana,Less than 20k,441,447
2012,LA,Louisiana,More than 100k,571,578
2012,ME,Maine,Between 20-40k,520,511
2012,ME,Maine,Between 40-60k,526,514
2012,ME,Maine,Between 60-80k,533,531
2012,ME,Maine,Between 80-100k,542,532
2012,ME,Maine,Less than 20k,476,470
2012,ME,Maine,More than 100k,553,537
2012,MD,Maryland,Between 20-40k,454,449
2012,MD,Maryland,Between 40-60k,469,467
2012,MD,Maryland,Between 60-80k,488,484
2012,MD,Maryland,Between 80-100k,503,497
2012,MD,Maryland,Less than 20k,417,415
2012,MD,Maryland,More than 100k,545,536
2012,MA,Massachusetts,Between 20-40k,487,469
2012,MA,Massachusetts,Between 40-60k,505,490
2012,MA,Massachusetts,Between 60-80k,518,508
2012,MA,Massachusetts,Between 80-100k,530,514
2012,MA,Massachusetts,Less than 20k,454,431
2012,MA,Massachusetts,More than 100k,569,551
2012,MI,Michigan,Between 20-40k,550,520
2012,MI,Michigan,Between 40-60k,561,557
2012,MI,Michigan,Between 60-80k,586,571
2012,MI,Michigan,Between 80-100k,604,586
2012,MI,Michigan,Less than 20k,519,493
2012,MI,Michigan,More than 100k,615,594
2012,MN,Minnesota,Between 20-40k,568,535
2012,MN,Minnesota,Between 40-60k,567,557
2012,MN,Minnesota,Between 60-80k,589,583
2012,MN,Minnesota,Between 80-100k,604,595
2012,MN,Minnesota,Less than 20k,561,512
2012,MN,Minnesota,More than 100k,623,609
2012,MS,Mississippi,Between 20-40k,496,527
2012,MS,Mississippi,Between 40-60k,498,525
2012,MS,Mississippi,Between 60-80k,549,569
2012,MS,Mississippi,Between 80-100k,534,550
2012,MS,Mississippi,Less than 20k,441,458
2012,MS,Mississippi,More than 100k,584,594
2012,MO,Missouri,Between 20-40k,546,548
2012,MO,Missouri,Between 40-60k,568,568
2012,MO,Missouri,Between 60-80k,554,560
2012,MO,Missouri,Between 80-100k,591,586
2012,MO,Missouri,Less than 20k,504,489
2012,MO,Missouri,More than 100k,598,597
2012,MT,Montana,Between 20-40k,506,512
2012,MT,Montana,Between 40-60k,523,528
2012,MT,Montana,Between 60-80k,537,540
2012,MT,Montana,Between 80-100k,546,534
2012,MT,Montana,Less than 20k,487,487
2012,MT,Montana,More than 100k,558,547
2012,NE,Nebraska,Between 20-40k,526,521
2012,NE,Nebraska,Between 40-60k,562,561
2012,NE,Nebraska,Between 60-80k,606,590
2012,NE,Nebraska,Between 80-100k,597,569
2012,NE,Nebraska,Less than 20k,526,493
2012,NE,Nebraska,More than 100k,594,603
2012,NV,Nevada,Between 20-40k,464,463
2012,NV,Nevada,Between 40-60k,486,486
2012,NV,Nevada,Between 60-80k,488,492
2012,NV,Nevada,Between 80-100k,506,500
2012,NV,Nevada,Less than 20k,441,441
2012,NV,Nevada,More than 100k,519,514
2012,NH,New Hampshire,Between 20-40k,484,492
2012,NH,New Hampshire,Between 40-60k,502,505
2012,NH,New Hampshire,Between 60-80k,509,506
2012,NH,New Hampshire,Between 80-100k,518,512
2012,NH,New Hampshire,Less than 20k,455,456
2012,NH,New Hampshire,More than 100k,550,540
2012,NJ,New Jersey,Between 20-40k,470,446
2012,NJ,New Jersey,Between 40-60k,492,472
2012,NJ,New Jersey,Between 60-80k,509,491
2012,NJ,New Jersey,Between 80-100k,526,505
2012,NJ,New Jersey,Less than 20k,435,410
2012,NJ,New Jersey,More than 100k,557,533
2012,NM,New Mexico,Between 20-40k,502,520
2012,NM,New Mexico,Between 40-60k,517,529
2012,NM,New Mexico,Between 60-80k,515,530
2012,NM,New Mexico,Between 80-100k,538,548
2012,NM,New Mexico,Less than 20k,517,506
2012,NM,New Mexico,More than 100k,572,574
2012,NY,New York,Between 20-40k,475,457
2012,NY,New York,Between 40-60k,493,481
2012,NY,New York,Between 60-80k,508,495
2012,NY,New York,Between 80-100k,521,506
2012,NY,New York,Less than 20k,444,418
2012,NY,New York,More than 100k,554,536
2012,NC,North Carolina,Between 20-40k,472,457
2012,NC,North Carolina,Between 40-60k,496,482
2012,NC,North Carolina,Between 60-80k,508,491
2012,NC,North Carolina,Between 80-100k,526,508
2012,NC,North Carolina,Less than 20k,441,426
2012,NC,North Carolina,More than 100k,557,538
2012,ND,North Dakota,Between 20-40k,528,585
2012,ND,North Dakota,Between 40-60k,545,578
2012,ND,North Dakota,Between 60-80k,589,634
2012,ND,North Dakota,Between 80-100k,527,539
2012,ND,North Dakota,Less than 20k,0,0
2012,ND,North Dakota,More than 100k,471,472
2012,OH,Ohio,Between 20-40k,496,493
2012,OH,Ohio,Between 40-60k,524,521
2012,OH,Ohio,Between 60-80k,537,533
2012,OH,Ohio,Between 80-100k,554,541
2012,OH,Ohio,Less than 20k,476,469
2012,OH,Ohio,More than 100k,573,560
2012,OK,Oklahoma,Between 20-40k,506,508
2012,OK,Oklahoma,Between 40-60k,540,554
2012,OK,Oklahoma,Between 60-80k,564,571
2012,OK,Oklahoma,Between 80-100k,558,566
2012,OK,Oklahoma,Less than 20k,486,486
2012,OK,Oklahoma,More than 100k,571,578
2012,OR,Oregon,Between 20-40k,489,487
2012,OR,Oregon,Between 40-60k,509,509
2012,OR,Oregon,Between 60-80k,520,520
2012,OR,Oregon,Between 80-100k,528,525
2012,OR,Oregon,Less than 20k,474,474
2012,OR,Oregon,More than 100k,550,547
2012,PA,Pennsylvania,Between 20-40k,465,460
2012,PA,Pennsylvania,Between 40-60k,487,479
2012,PA,Pennsylvania,Between 60-80k,499,490
2012,PA,Pennsylvania,Between 80-100k,514,502
2012,PA,Pennsylvania,Less than 20k,435,427
2012,PA,Pennsylvania,More than 100k,545,531
